image_id,class_folder,class_id_raw,image_file,file_ext,image_count_in_class,warning_light_id,label,label_confidence,mapping_status,image_url_or_blob_path,note,source_type,source_url
IMG0178,WL031_Parking_brake_light,zip_class_31,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_2.jpg,jpg,20,WL031,Parking brake light,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_2.jpg,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0179,WL031_Parking_brake_light,zip_class_31,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_3.png,png,20,WL031,Parking brake light,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0180,WL031_Parking_brake_light,zip_class_31,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_4.png,png,20,WL031,Parking brake light,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_4.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0181,WL031_Parking_brake_light,zip_class_31,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_5.png,png,20,WL031,Parking brake light,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_5.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0182,WL031_Parking_brake_light,zip_class_31,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_6.png,png,20,WL031,Parking brake light,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_6.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0183,WL031_Parking_brake_light,zip_class_31,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_7.png,png,20,WL031,Parking brake light,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_7.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0184,WL031_Parking_brake_light,zip_class_31,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_8.jpg,jpg,20,WL031,Parking brake light,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_8.jpg,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0185,WL031_Parking_brake_light,zip_class_31,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_9.png,png,20,WL031,Parking brake light,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_9.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0186,WL032_Battery_alternator_warning,hyundai:3-charging-system-blue.svg,data/images/WL032_Battery_alternator_warning/hyundai_3-charging-system-blue.svg,svg,10,WL032,Battery/alternator warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL032_Battery_alternator_warning/hyundai_3-charging-system-blue.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0187,WL032_Battery_alternator_warning,hyundai:charging-system.svg,data/images/WL032_Battery_alternator_warning/hyundai_charging-system.svg,svg,10,WL032,Battery/alternator warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL032_Battery_alternator_warning/hyundai_charging-system.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0188,WL032_Battery_alternator_warning,hyundai:icon-charging-system-blurb.svg,data/images/WL032_Battery_alternator_warning/hyundai_icon-charging-system-blurb.svg,svg,10,WL032,Battery/alternator warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL032_Battery_alternator_warning/hyundai_icon-charging-system-blurb.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0189,WL032_Battery_alternator_warning,standard64_chart_32,data/images/WL032_Battery_alternator_warning/standard64_crop_WL032.png,png,10,WL032,Battery/alternator warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL032_Battery_alternator_warning/standard64_crop_WL032.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0190,WL032_Battery_alternator_warning,zip_class_32,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_1.png,png,10,WL032,Battery/alternator warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0191,WL032_Battery_alternator_warning,zip_class_32,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_2.png,png,10,WL032,Battery/alternator warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0192,WL032_Battery_alternator_warning,zip_class_32,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_3.jpg,jpg,10,WL032,Battery/alternator warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_3.jpg,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0193,WL032_Battery_alternator_warning,zip_class_32,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_4.png,png,10,WL032,Battery/alternator warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_4.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0194,WL032_Battery_alternator_warning,zip_class_32,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_5.png,png,10,WL032,Battery/alternator warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_5.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0195,WL032_Battery_alternator_warning,zip_class_32,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_6.png,png,10,WL032,Battery/alternator warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL032_Battery_alternator_warning/uploaded_zip_32_32_6.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0196,WL033_Parking_assist,standard64_chart_33,data/images/WL033_Parking_assist/standard64_crop_WL033.png,png,2,WL033,Parking assist,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL033_Parking_assist/standard64_crop_WL033.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0197,WL033_Parking_assist,zip_class_33,data/images/WL033_Parking_assist/uploaded_zip_33_re_33_1.png,png,2,WL033,Parking assist,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL033_Parking_assist/uploaded_zip_33_re_33_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0198,WL034_Service_required,standard64_chart_34,data/images/WL034_Service_required/standard64_crop_WL034.png,png,4,WL034,Service required,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL034_Service_required/standard64_crop_WL034.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0199,WL034_Service_required,zip_class_34,data/images/WL034_Service_required/uploaded_zip_34_re_34_1.jpg,jpg,4,WL034,Service required,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL034_Service_required/uploaded_zip_34_re_34_1.jpg,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0200,WL034_Service_required,zip_class_34,data/images/WL034_Service_required/uploaded_zip_34_re_34_2.png,png,4,WL034,Service required,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL034_Service_required/uploaded_zip_34_re_34_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0201,WL034_Service_required,zip_class_34,data/images/WL034_Service_required/uploaded_zip_34_re_34_3.png,png,4,WL034,Service required,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL034_Service_required/uploaded_zip_34_re_34_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0202,WL035_Adaptive_lighting,standard64_chart_35,data/images/WL035_Adaptive_lighting/standard64_crop_WL035.png,png,2,WL035,Adaptive lighting,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL035_Adaptive_lighting/standard64_crop_WL035.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0203,WL035_Adaptive_lighting,zip_class_35,data/images/WL035_Adaptive_lighting/uploaded_zip_35_re_35_1.png,png,2,WL035,Adaptive lighting,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL035_Adaptive_lighting/uploaded_zip_35_re_35_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0204,WL036_Headlight_range_control,standard64_chart_36,data/images/WL036_Headlight_range_control/standard64_crop_WL036.png,png,1,WL036,Headlight range control,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL036_Headlight_range_control/standard64_crop_WL036.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0205,WL037_Rear_spoiler_warning,standard64_chart_37,data/images/WL037_Rear_spoiler_warning/standard64_crop_WL037.png,png,2,WL037,Rear spoiler warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL037_Rear_spoiler_warning/standard64_crop_WL037.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0206,WL037_Rear_spoiler_warning,zip_class_37,data/images/WL037_Rear_spoiler_warning/uploaded_zip_37_re_37_1.png,png,2,WL037,Rear spoiler warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL037_Rear_spoiler_warning/uploaded_zip_37_re_37_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0207,WL038_Convertible_roof_warning,standard64_chart_38,data/images/WL038_Convertible_roof_warning/standard64_crop_WL038.png,png,1,WL038,Convertible roof warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL038_Convertible_roof_warning/standard64_crop_WL038.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0208,WL039_Airbag_warning,hyundai:3-airbag-blue.svg,data/images/WL039_Airbag_warning/hyundai_3-airbag-blue.svg,svg,9,WL039,Airbag warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL039_Airbag_warning/hyundai_3-airbag-blue.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0209,WL039_Airbag_warning,hyundai:airbag.svg,data/images/WL039_Airbag_warning/hyundai_airbag.svg,svg,9,WL039,Airbag warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL039_Airbag_warning/hyundai_airbag.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0210,WL039_Airbag_warning,hyundai:icon-airbag-blurb.svg,data/images/WL039_Airbag_warning/hyundai_icon-airbag-blurb.svg,svg,9,WL039,Airbag warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL039_Airbag_warning/hyundai_icon-airbag-blurb.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0211,WL039_Airbag_warning,standard64_chart_39,data/images/WL039_Airbag_warning/standard64_crop_WL039.png,png,9,WL039,Airbag warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL039_Airbag_warning/standard64_crop_WL039.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0212,WL039_Airbag_warning,zip_class_39,data/images/WL039_Airbag_warning/uploaded_zip_39_39_1.png,png,9,WL039,Airbag warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL039_Airbag_warning/uploaded_zip_39_39_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0213,WL039_Airbag_warning,zip_class_39,data/images/WL039_Airbag_warning/uploaded_zip_39_39_2.png,png,9,WL039,Airbag warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL039_Airbag_warning/uploaded_zip_39_39_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0214,WL039_Airbag_warning,zip_class_39,data/images/WL039_Airbag_warning/uploaded_zip_39_39_3.png,png,9,WL039,Airbag warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL039_Airbag_warning/uploaded_zip_39_39_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0215,WL039_Airbag_warning,zip_class_39,data/images/WL039_Airbag_warning/uploaded_zip_39_39_4.png,png,9,WL039,Airbag warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL039_Airbag_warning/uploaded_zip_39_39_4.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0216,WL039_Airbag_warning,zip_class_39,data/images/WL039_Airbag_warning/uploaded_zip_39_39_5.png,png,9,WL039,Airbag warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL039_Airbag_warning/uploaded_zip_39_39_5.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0217,WL040_Handbrakes_warning,hyundai:3-ebd-system-blue.svg,data/images/WL040_Handbrakes_warning/hyundai_3-ebd-system-blue.svg,svg,6,WL040,Handbrakes warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL040_Handbrakes_warning/hyundai_3-ebd-system-blue.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0218,WL040_Handbrakes_warning,hyundai:ebd-system.svg,data/images/WL040_Handbrakes_warning/hyundai_ebd-system.svg,svg,6,WL040,Handbrakes warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL040_Handbrakes_warning/hyundai_ebd-system.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0219,WL040_Handbrakes_warning,standard64_chart_40,data/images/WL040_Handbrakes_warning/standard64_crop_WL040.png,png,6,WL040,Handbrakes warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL040_Handbrakes_warning/standard64_crop_WL040.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0220,WL040_Handbrakes_warning,zip_class_40,data/images/WL040_Handbrakes_warning/uploaded_zip_40_31_40_1.jpg,jpg,6,WL040,Handbrakes warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL040_Handbrakes_warning/uploaded_zip_40_31_40_1.jpg,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0221,WL040_Handbrakes_warning,zip_class_40,data/images/WL040_Handbrakes_warning/uploaded_zip_40_31_40_2.png,png,6,WL040,Handbrakes warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL040_Handbrakes_warning/uploaded_zip_40_31_40_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0222,WL040_Handbrakes_warning,zip_class_40,data/images/WL040_Handbrakes_warning/uploaded_zip_40_31_40_3.png,png,6,WL040,Handbrakes warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL040_Handbrakes_warning/uploaded_zip_40_31_40_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0223,WL041_Water_in_the_filter,standard64_chart_41,data/images/WL041_Water_in_the_filter/standard64_crop_WL041.png,png,6,WL041,Water in the filter,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL041_Water_in_the_filter/standard64_crop_WL041.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0224,WL041_Water_in_the_filter,zip_class_41,data/images/WL041_Water_in_the_filter/uploaded_zip_41_41_1.png,png,6,WL041,Water in the filter,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL041_Water_in_the_filter/uploaded_zip_41_41_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0225,WL041_Water_in_the_filter,zip_class_41,data/images/WL041_Water_in_the_filter/uploaded_zip_41_41_2.jpg,jpg,6,WL041,Water in the filter,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL041_Water_in_the_filter/uploaded_zip_41_41_2.jpg,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0226,WL041_Water_in_the_filter,zip_class_41,data/images/WL041_Water_in_the_filter/uploaded_zip_41_41_3.png,png,6,WL041,Water in the filter,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL041_Water_in_the_filter/uploaded_zip_41_41_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0227,WL041_Water_in_the_filter,zip_class_41,data/images/WL041_Water_in_the_filter/uploaded_zip_41_41_4.png,png,6,WL041,Water in the filter,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL041_Water_in_the_filter/uploaded_zip_41_41_4.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0228,WL041_Water_in_the_filter,zip_class_41,data/images/WL041_Water_in_the_filter/uploaded_zip_41_41_5.png,png,6,WL041,Water in the filter,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL041_Water_in_the_filter/uploaded_zip_41_41_5.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0229,WL042_Airbags_deactivated,standard64_chart_42,data/images/WL042_Airbags_deactivated/standard64_crop_WL042.png,png,1,WL042,Airbags deactivated,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL042_Airbags_deactivated/standard64_crop_WL042.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0230,WL043_Fault_problems,standard64_chart_43,data/images/WL043_Fault_problems/standard64_crop_WL043.png,png,1,WL043,Fault problems,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL043_Fault_problems/standard64_crop_WL043.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0231,WL044_Dipped_beam_headlights,standard64_chart_44,data/images/WL044_Dipped_beam_headlights/standard64_crop_WL044.png,png,4,WL044,Dipped beam headlights,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL044_Dipped_beam_headlights/standard64_crop_WL044.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0232,WL044_Dipped_beam_headlights,zip_class_44,data/images/WL044_Dipped_beam_headlights/uploaded_zip_44_44_1.png,png,4,WL044,Dipped beam headlights,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL044_Dipped_beam_headlights/uploaded_zip_44_44_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0233,WL044_Dipped_beam_headlights,zip_class_44,data/images/WL044_Dipped_beam_headlights/uploaded_zip_44_44_2.png,png,4,WL044,Dipped beam headlights,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL044_Dipped_beam_headlights/uploaded_zip_44_44_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0234,WL044_Dipped_beam_headlights,zip_class_44,data/images/WL044_Dipped_beam_headlights/uploaded_zip_44_44_3.png,png,4,WL044,Dipped beam headlights,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL044_Dipped_beam_headlights/uploaded_zip_44_44_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0235,WL045_Dirty_air_filters,standard64_chart_45,data/images/WL045_Dirty_air_filters/standard64_crop_WL045.png,png,1,WL045,Dirty air filters,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL045_Dirty_air_filters/standard64_crop_WL045.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0236,WL046_Eco_driving_indicators,standard64_chart_46,data/images/WL046_Eco_driving_indicators/standard64_crop_WL046.png,png,2,WL046,Eco driving indicators,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL046_Eco_driving_indicators/standard64_crop_WL046.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0237,WL046_Eco_driving_indicators,zip_class_46,data/images/WL046_Eco_driving_indicators/uploaded_zip_46_46_1.png,png,2,WL046,Eco driving indicators,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL046_Eco_driving_indicators/uploaded_zip_46_46_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
